No.,Time,Source,Destination,Protocol,Length,Info,,Time 1,Time 2,Delay,,Delay 1,Delay 2,Jitter
2941,14.915594,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.915594,14.916346,0.000752,,0.000658,9.40E-05,-0.000564
2942,14.916346,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.916346,14.91644,9.40E-05,,-0.0008,0.000894,0.001694
2943,14.91644,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.91644,14.917334,0.000894,,-0.000399,0.001293,0.001692
2944,14.917334,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.917334,14.918627,0.001293,,0.000659,0.000634,-2.5E-05
2945,14.918627,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.918627,14.919261,0.000634,,-0.00039,0.001024,0.001414
2946,14.919261,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.919261,14.920285,0.001024,,0.000931,9.30E-05,-0.000838
2947,14.920285,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.920285,14.920378,9.30E-05,,-0.001876,0.001969,0.003845
2948,14.920378,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.920378,14.922347,0.001969,,0.001969,0,-0.001969
2949,14.922347,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.922347,14.922347,0,,-0.001006,0.001006,0.002012
2950,14.922347,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.922347,14.923353,0.001006,,-0.00031,0.001316,0.001626
2951,14.923353,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.923353,14.924669,0.001316,,0.000656,0.00066,4E-06
2952,14.924669,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.924669,14.925329,0.00066,,0.000559,0.000101,-0.000458
2953,14.925329,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.925329,14.92543,0.000101,,-0.00089,0.000991,0.001881
2954,14.92543,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,14.92543,14.926421,0.000991,,-0.000944,0.001935,0.002879
2955,14.926421,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.926421,14.928356,0.001935,,0.001935,0,-0.001935
2956,14.928356,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.928356,14.928356,0,,-0.001436,0.001436,0.002872
2957,14.928356,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.928356,14.929792,0.001436,,0.001337,9.90E-05,-0.001238
2958,14.929792,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.929792,14.929891,9.90E-05,,-0.001121,0.00122,0.002341
2959,14.929891,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,14.929891,14.931111,0.00122,,0.00122,0,-0.00122
2960,14.931111,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.931111,14.931111,0,,-0.001414,0.001414,0.002828
2961,14.931111,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.931111,14.932525,0.001414,,0.001311,0.000103,-0.001208
2962,14.932525,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.932525,14.932628,0.000103,,-0.00203,0.002133,0.004163
2963,14.932628,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.932628,14.934761,0.002133,,0.002133,0,-0.002133
2964,14.934761,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.934761,14.934761,0,,-0.000107,0.000107,0.000214
2965,14.934761,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.934761,14.934868,0.000107,,0.000061,4.60E-05,-0.000015
2966,14.934868,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.934868,14.934914,4.60E-05,,-0.000702,0.000748,0.00145
2967,14.934914,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.934914,14.935662,0.000748,,0.000641,0.000107,-0.000534
2968,14.935662,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.935662,14.935769,0.000107,,-0.000761,0.000868,0.001629
2969,14.935769,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.935769,14.936637,0.000868,,1.9E-05,0.000849,0.00083
2970,14.936637,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.936637,14.937486,0.000849,,0.000767,8.20E-05,-0.000685
2971,14.937486,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.937486,14.937568,8.20E-05,,-0.000936,0.001018,0.001954
2972,14.937568,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.937568,14.938586,0.001018,,0.000905,0.000113,-0.000792
2973,14.938586,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.938586,14.938699,0.000113,,-0.000668,0.000781,0.001449
2974,14.938699,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.938699,14.93948,0.000781,,0.00067,0.000111,-0.000559
2975,14.93948,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.93948,14.939591,0.000111,,-0.000873,0.000984,0.001857
2976,14.939591,192.168.1.40,103.111.138.76,UDP,89,60695  >  443 Len=47,,14.939591,14.940575,0.000984,,0.000878,0.000106,-0.000772
2977,14.940575,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.940575,14.940681,0.000106,,-0.000808,0.000914,0.001722
2978,14.940681,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.940681,14.941595,0.000914,,-0.000145,0.001059,0.001204
2979,14.941595,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.941595,14.942654,0.001059,,0.0002,0.000859,0.000659
2980,14.942654,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.942654,14.943513,0.000859,,-0.000263,0.001122,0.001385
2981,14.943513,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.943513,14.944635,0.001122,,0.001015,0.000107,-0.000908
2982,14.944635,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.944635,14.944742,0.000107,,-0.001217,0.001324,0.002541
2983,14.944742,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.944742,14.946066,0.001324,,0.000669,0.000655,-1.4E-05
2984,14.946066,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.946066,14.946721,0.000655,,-0.000781,0.001436,0.002217
2985,14.946721,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.946721,14.948157,0.001436,,-0.000238,0.001674,0.001912
2986,14.948157,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.948157,14.949831,0.001674,,0.001674,0,-0.001674
2987,14.949831,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.949831,14.949831,0,,-0.000114,0.000114,0.000228
2988,14.949831,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.949831,14.949945,0.000114,,-0.000627,0.000741,0.001368
2989,14.949945,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.949945,14.950686,0.000741,,-0.000338,0.001079,0.001417
2990,14.950686,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.950686,14.951765,0.001079,,-0.000285,0.001364,0.001649
2991,14.951765,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.951765,14.953129,0.001364,,0.001255,0.000109,-0.001146
2992,14.953129,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.953129,14.953238,0.000109,,-0.003302,0.003411,0.006713
2993,14.953238,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.953238,14.956649,0.003411,,0.003411,0,-0.003411
2994,14.956649,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.956649,14.956649,0,,0,0,0
2995,14.956649,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.956649,14.956649,0,,-0.000122,0.000122,0.000244
2996,14.956649,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.956649,14.956771,0.000122,,0.000083,3.90E-05,-0.000044
2997,14.956771,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,14.956771,14.95681,3.90E-05,,-0.001543,0.001582,0.003125
2998,14.95681,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,14.95681,14.958392,0.001582,,0.001582,0,-0.001582
2999,14.958392,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.958392,14.958392,0,,-0.000107,0.000107,0.000214
3000,14.958392,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.958392,14.958499,0.000107,,0.000062,4.50E-05,-0.000017
3001,14.958499,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,14.958499,14.958544,4.50E-05,,-0.000948,0.000993,0.001941
3002,14.958544,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,14.958544,14.959537,0.000993,,0.000868,0.000125,-0.000743
3003,14.959537,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.959537,14.959662,0.000125,,-0.000211,0.000336,0.000547
3004,14.959662,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,14.959662,14.959998,0.000336,,0.000216,0.00012,-0.000096
3005,14.959998,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.959998,14.960118,0.00012,,-0.002305,0.002425,0.00473
3006,14.960118,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,14.960118,14.962543,0.002425,,0.002425,0,-0.002425
3007,14.962543,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.962543,14.962543,0,,-0.000115,0.000115,0.00023
3008,14.962543,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.962543,14.962658,0.000115,,0.000074,4.10E-05,-0.000033
3009,14.962658,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,14.962658,14.962699,4.10E-05,,-0.002219,0.00226,0.004479
3010,14.962699,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.962699,14.964959,0.00226,,0.00226,0,-0.00226
3011,14.964959,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.964959,14.964959,0,,0,0,0
3012,14.964959,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.964959,14.964959,0,,-0.000112,0.000112,0.000224
3013,14.964959,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.964959,14.965071,0.000112,,0.000072,4.00E-05,-0.000032
3014,14.965071,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.965071,14.965111,4.00E-05,,0.00001,3.00E-05,0.00002
3015,14.965111,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.965111,14.965141,3.00E-05,,-0.001046,0.001076,0.002122
3016,14.965141,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.965141,14.966217,0.001076,,0.000364,0.000712,0.000348
3017,14.966217,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.966217,14.966929,0.000712,,-0.000867,0.001579,0.002446
3018,14.966929,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.966929,14.968508,0.001579,,0.001092,0.000487,-0.000605
3019,14.968508,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.968508,14.968995,0.000487,,0.00038,0.000107,-0.000273
3020,14.968995,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.968995,14.969102,0.000107,,-0.000897,0.001004,0.001901
3021,14.969102,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,14.969102,14.970106,0.001004,,-0.000224,0.001228,0.001452
3022,14.970106,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.970106,14.971334,0.001228,,0.000437,0.000791,0.000354
3023,14.971334,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.971334,14.972125,0.000791,,0.000688,0.000103,-0.000585
3024,14.972125,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.972125,14.972228,0.000103,,-0.00304,0.003143,0.006183
3025,14.972228,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.972228,14.975371,0.003143,,0.003143,0,-0.003143
3026,14.975371,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.975371,14.975371,0,,0,0,0
3027,14.975371,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.975371,14.975371,0,,-0.000112,0.000112,0.000224
3028,14.975371,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.975371,14.975483,0.000112,,0.000072,4.00E-05,-0.000032
3029,14.975483,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.975483,14.975523,4.00E-05,,0.000007,3.30E-05,0.000026
3030,14.975523,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.975523,14.975556,3.30E-05,,-0.003412,0.003445,0.006857
3031,14.975556,192.168.1.40,103.111.138.76,UDP,89,60695  >  443 Len=47,,14.975556,14.979001,0.003445,,0.003445,0,-0.003445
3032,14.979001,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.979001,14.979001,0,,0,0,0
3033,14.979001,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.979001,14.979001,0,,-0.000116,0.000116,0.000232
3034,14.979001,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.979001,14.979117,0.000116,,-0.000147,0.000263,0.00041
3035,14.979117,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,14.979117,14.97938,0.000263,,0.000148,0.000115,-0.000033
3036,14.97938,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.97938,14.979495,0.000115,,-0.003077,0.003192,0.006269
3037,14.979495,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,14.979495,14.982687,0.003192,,0.003192,0,-0.003192
3038,14.982687,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.982687,14.982687,0,,0,0,0
3039,14.982687,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.982687,14.982687,0,,-0.000115,0.000115,0.00023
3040,14.982687,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.982687,14.982802,0.000115,,0.000073,4.20E-05,-0.000031
3041,14.982802,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,14.982802,14.982844,4.20E-05,,0.00001,3.20E-05,0.000022
3042,14.982844,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,14.982844,14.982876,3.20E-05,,-0.000409,0.000441,0.00085
3043,14.982876,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,14.982876,14.983317,0.000441,,0.000344,9.70E-05,-0.000247
3044,14.983317,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.983317,14.983414,9.70E-05,,-0.001041,0.001138,0.002179
3045,14.983414,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,14.983414,14.984552,0.001138,,0.001033,0.000105,-0.000928
3046,14.984552,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.984552,14.984657,0.000105,,-0.000963,0.001068,0.002031
3047,14.984657,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,14.984657,14.985725,0.001068,,0.000529,0.000539,0.00001
3048,14.985725,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.985725,14.986264,0.000539,,-0.0005,0.001039,0.001539
3049,14.986264,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.986264,14.987303,0.001039,,0.000919,0.00012,-0.000799
3050,14.987303,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.987303,14.987423,0.00012,,-0.000908,0.001028,0.001936
3051,14.987423,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,14.987423,14.988451,0.001028,,0.000917,0.000111,-0.000806
3052,14.988451,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.988451,14.988562,0.000111,,-0.000688,0.000799,0.001487
3053,14.988562,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,14.988562,14.989361,0.000799,,0.000696,0.000103,-0.000593
3054,14.989361,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.989361,14.989464,0.000103,,-0.000901,0.001004,0.001905
3055,14.989464,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,14.989464,14.990468,0.001004,,0.000907,9.70E-05,-0.00081
3056,14.990468,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.990468,14.990565,9.70E-05,,-0.003426,0.003523,0.006949
3057,14.990565,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,14.990565,14.994088,0.003523,,0.003523,0,-0.003523
3058,14.994088,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.994088,14.994088,0,,0,0,0
3059,14.994088,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.994088,14.994088,0,,-0.001148,0.001148,0.002296
3060,14.994088,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.994088,14.995236,0.001148,,0.001036,0.000112,-0.000924
3061,14.995236,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.995236,14.995348,0.000112,,-0.001871,0.001983,0.003854
3062,14.995348,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,14.995348,14.997331,0.001983,,0.001983,0,-0.001983
3063,14.997331,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.997331,14.997331,0,,-0.000151,0.000151,0.000302
3064,14.997331,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.997331,14.997482,0.000151,,0.000096,5.50E-05,-0.000041
3065,14.997482,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,14.997482,14.997537,5.50E-05,,-0.000102,0.000157,0.000259
3066,14.997537,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.997537,14.997694,0.000157,,-0.000032,0.000189,0.000221
3067,14.997694,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.997694,14.997883,0.000189,,-0.00123,0.001419,0.002649
3068,14.997883,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.997883,14.999302,0.001419,,0.001311,0.000108,-0.001203
3069,14.999302,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,14.999302,14.99941,0.000108,,-0.011847,0.011955,0.023802
3070,14.99941,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,14.99941,15.011365,0.011955,,0.011955,0,-0.011955
3071,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,0,0,0
3072,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,0,0,0
3073,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,0,0,0
3074,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,0,0,0
3075,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,0,0,0
3076,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,0,0,0
3077,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,0,0,0
3078,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,0,0,0
3079,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011365,0,,-0.00021,0.00021,0.00042
3080,15.011365,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.011365,15.011575,0.00021,,0.00015,6.00E-05,-0.00009
3081,15.011575,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,15.011575,15.011635,6.00E-05,,0.000026,3.40E-05,0.000008
3082,15.011635,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,15.011635,15.011669,3.40E-05,,-1E-06,3.50E-05,0.000036
3083,15.011669,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,15.011669,15.011704,3.50E-05,,-0.000001,3.60E-05,0.000037
3084,15.011704,192.168.1.40,103.111.138.76,UDP,93,60695  >  443 Len=51,,15.011704,15.01174,3.60E-05,,0.000005,3.10E-05,0.000026
3085,15.01174,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,15.01174,15.011771,3.10E-05,,0,3.10E-05,0.000031
3086,15.011771,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,15.011771,15.011802,3.10E-05,,0.000001,3.00E-05,0.000029
3087,15.011802,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,15.011802,15.011832,3.00E-05,,-0.000001,3.10E-05,0.000032
3088,15.011832,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,15.011832,15.011863,3.10E-05,,-0.000005,3.60E-05,0.000041
3089,15.011863,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,15.011863,15.011899,3.60E-05,,-0.000102,0.000138,0.00024
3090,15.011899,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,15.011899,15.012037,0.000138,,0.000138,0,-0.000138
3091,15.012037,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.012037,15.012037,0,,0,0,0
3092,15.012037,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.012037,15.012037,0,,-0.00094,0.00094,0.00188
3093,15.012037,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.012037,15.012977,0.00094,,-0.000257,0.001197,0.001454
3094,15.012977,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.012977,15.014174,0.001197,,0.000455,0.000742,0.000287
3095,15.014174,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.014174,15.014916,0.000742,,0.000603,0.000139,-0.000464
3096,15.014916,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.014916,15.015055,0.000139,,-0.000767,0.000906,0.001673
3097,15.015055,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,15.015055,15.015961,0.000906,,0.000042,0.000864,0.000822
3098,15.015961,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.015961,15.016825,0.000864,,-0.00034,0.001204,0.001544
3099,15.016825,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.016825,15.018029,0.001204,,0.000245,0.000959,0.000714
3100,15.018029,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.018029,15.018988,0.000959,,0.000818,0.000141,-0.000677
3101,15.018988,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.018988,15.019129,0.000141,,-0.000778,0.000919,0.001697
3102,15.019129,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,15.019129,15.020048,0.000919,,-0.002584,0.003503,0.006087
3103,15.020048,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.020048,15.023551,0.003503,,0.003367,0.000136,-0.003231
3104,15.023551,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.023551,15.023687,0.000136,,-0.000324,0.00046,0.000784
3105,15.023687,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,15.023687,15.024147,0.00046,,0.00046,0,-0.00046
3106,15.024147,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.024147,15.024147,0,,-0.00121,0.00121,0.00242
3107,15.024147,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.024147,15.025357,0.00121,,0.00121,0,-0.00121
3108,15.025357,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.025357,15.025357,0,,-0.000966,0.000966,0.001932
3109,15.025357,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.025357,15.026323,0.000966,,0.000298,0.000668,0.00037
3110,15.026323,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.026323,15.026991,0.000668,,0.000535,0.000133,-0.000402
3111,15.026991,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.026991,15.027124,0.000133,,-0.002468,0.002601,0.005069
3112,15.027124,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,15.027124,15.029725,0.002601,,0.002601,0,-0.002601
3113,15.029725,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.029725,15.029725,0,,-0.000316,0.000316,0.000632
3114,15.029725,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.029725,15.030041,0.000316,,-0.000642,0.000958,0.0016
3115,15.030041,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.030041,15.030999,0.000958,,-0.00021,0.001168,0.001378
3116,15.030999,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.030999,15.032167,0.001168,,0.000153,0.001015,0.000862
3117,15.032167,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.032167,15.033182,0.001015,,0.00092,9.50E-05,-0.000825
3118,15.033182,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.033182,15.033277,9.50E-05,,-0.000834,0.000929,0.001763
3119,15.033277,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,15.033277,15.034206,0.000929,,-9.6E-05,0.001025,0.001121
3120,15.034206,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.034206,15.035231,0.001025,,3E-05,0.000995,0.000965
3121,15.035231,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.035231,15.036226,0.000995,,-5.6E-05,0.001051,0.001107
3122,15.036226,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.036226,15.037277,0.001051,,0.000961,9.00E-05,-0.000871
3123,15.037277,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.037277,15.037367,9.00E-05,,-0.00073,0.00082,0.00155
3124,15.037367,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,15.037367,15.038187,0.00082,,-0.000184,0.001004,0.001188
3125,15.038187,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,15.038187,15.039191,0.001004,,-8.7E-05,0.001091,0.001178
